sim_time_min,queue_len,busy_servers,utilization_instant,arrivals_total,departures_total
284.0,0,3,1.0,60,57
285.0,0,3,1.0,60,57
286.0,0,2,0.666667,60,58
287.0,0,2,0.666667,60,58
288.0,0,1,0.333333,60,59
289.0,0,1,0.333333,60,59
290.0,0,1,0.333333,60,59
291.0,0,1,0.333333,60,59
292.0,0,1,0.333333,60,59
293.0,0,1,0.333333,60,59
294.0,0,1,0.333333,60,59
295.0,0,0,0.0,60,60
296.0,0,1,0.333333,61,60
297.0,0,1,0.333333,61,60
298.0,0,2,0.666667,62,60
299.0,0,3,1.0,63,60
300.0,0,2,0.666667,63,61
301.0,0,2,0.666667,64,62
302.0,0,2,0.666667,64,62
303.0,0,3,1.0,65,62
304.0,0,3,1.0,65,62
305.0,0,3,1.0,65,62
306.0,0,3,1.0,65,62
307.0,0,3,1.0,65,62
308.0,1,3,1.0,66,62
309.0,0,3,1.0,66,63
310.0,0,2,0.666667,66,64
311.0,0,2,0.666667,66,64
312.0,0,3,1.0,67,64
313.0,1,3,1.0,68,64
314.0,0,3,1.0,68,65
315.0,0,3,1.0,69,66
316.0,0,3,1.0,69,66
317.0,0,2,0.666667,69,67
318.0,0,2,0.666667,69,67
319.0,0,3,1.0,70,67
320.0,0,3,1.0,70,67
321.0,0,3,1.0,70,67
322.0,0,3,1.0,70,67
323.0,0,3,1.0,70,67
324.0,0,3,1.0,70,67
325.0,0,2,0.666667,70,68
326.0,0,2,0.666667,70,68
327.0,1,3,1.0,72,68
328.0,1,3,1.0,72,68
329.0,1,3,1.0,72,68
330.0,1,3,1.0,72,68
331.0,1,3,1.0,72,68
332.0,1,3,1.0,72,68
333.0,0,3,1.0,72,69
334.0,0,3,1.0,72,69
335.0,0,2,0.666667,72,70
336.0,0,1,0.333333,72,71
337.0,0,1,0.333333,72,71
338.0,0,1,0.333333,72,71
339.0,0,1,0.333333,72,71
340.0,0,1,0.333333,73,72
341.0,0,2,0.666667,74,72
342.0,0,1,0.333333,74,73
343.0,0,1,0.333333,74,73
344.0,0,2,0.666667,75,73
345.0,0,2,0.666667,75,73
346.0,0,1,0.333333,75,74
347.0,0,1,0.333333,75,74
348.0,0,1,0.333333,75,74
349.0,0,1,0.333333,75,74
350.0,0,0,0.0,75,75
351.0,0,0,0.0,75,75
352.0,0,0,0.0,75,75
353.0,0,0,0.0,75,75
354.0,0,0,0.0,75,75
355.0,0,1,0.333333,76,75
356.0,0,1,0.333333,76,75
357.0,0,0,0.0,76,76
358.0,0,1,0.333333,77,76
359.0,0,1,0.333333,77,76
360.0,0,1,0.333333,77,76
361.0,0,1,0.333333,77,76
362.0,0,1,0.333333,77,76
363.0,0,2,0.666667,78,76
364.0,0,1,0.333333,78,77
365.0,0,1,0.333333,78,77
366.0,0,2,0.666667,79,77
367.0,0,1,0.333333,79,78
368.0,0,2,0.666667,80,78
369.0,0,2,0.666667,80,78
370.0,0,1,0.333333,80,79
371.0,0,1,0.333333,80,79
372.0,0,1,0.333333,80,79
373.0,0,1,0.333333,80,79
374.0,0,1,0.333333,80,79
375.0,0,1,0.333333,80,79
376.0,0,1,0.333333,80,79
377.0,0,1,0.333333,80,79
378.0,0,2,0.666667,81,79
379.0,0,2,0.666667,82,80
380.0,1,3,1.0,84,80
381.0,1,3,1.0,84,80
382.0,0,3,1.0,85,82
383.0,0,2,0.666667,85,83
384.0,0,1,0.333333,85,84
385.0,0,2,0.666667,86,84
386.0,0,2,0.666667,86,84
387.0,0,2,0.666667,86,84
388.0,0,1,0.333333,86,85
389.0,0,1,0.333333,86,85
390.0,0,1,0.333333,86,85
391.0,0,1,0.333333,86,85
392.0,0,1,0.333333,86,85
393.0,0,1,0.333333,86,85
394.0,0,2,0.666667,87,85
395.0,0,2,0.666667,87,85
396.0,0,1,0.333333,87,86
397.0,0,1,0.333333,87,86
398.0,0,1,0.333333,87,86
399.0,0,1,0.333333,87,86
400.0,0,0,0.0,87,87
401.0,0,0,0.0,87,87
402.0,0,1,0.333333,88,87
403.0,0,0,0.0,88,88
404.0,0,1,0.333333,89,88
405.0,0,1,0.333333,89,88
406.0,0,1,0.333333,89,88
407.0,0,1,0.333333,89,88
408.0,0,1,0.333333,89,88
409.0,0,1,0.333333,89,88
410.0,0,1,0.333333,89,88
411.0,0,1,0.333333,89,88
412.0,0,1,0.333333,89,88
413.0,0,0,0.0,89,89
414.0,0,0,0.0,89,89
415.0,0,0,0.0,89,89
416.0,0,0,0.0,89,89
417.0,0,1,0.333333,90,89
418.0,0,0,0.0,90,90
419.0,0,0,0.0,90,90
420.0,0,1,0.333333,91,90
421.0,0,1,0.333333,91,90
422.0,0,1,0.333333,91,90
423.0,0,2,0.666667,92,90
424.0,0,2,0.666667,92,90
425.0,0,2,0.666667,92,90
426.0,0,3,1.0,93,90
427.0,0,3,1.0,93,90
428.0,0,3,1.0,93,90
429.0,0,3,1.0,93,90
430.0,0,3,1.0,93,90
431.0,0,3,1.0,93,90
432.0,0,3,1.0,93,90
433.0,0,3,1.0,93,90
434.0,0,3,1.0,93,90
435.0,0,3,1.0,93,90
436.0,0,3,1.0,93,90
437.0,0,2,0.666667,93,91
438.0,0,2,0.666667,93,91
439.0,0,2,0.666667,93,91
440.0,0,2,0.666667,93,91
441.0,0,2,0.666667,94,92
442.0,0,2,0.666667,94,92
443.0,0,2,0.666667,94,92
444.0,0,2,0.666667,94,92
445.0,0,2,0.666667,94,92
446.0,0,2,0.666667,94,92
447.0,0,2,0.666667,94,92
448.0,0,2,0.666667,95,93
449.0,0,2,0.666667,95,93
450.0,0,2,0.666667,95,93
451.0,0,2,0.666667,95,93
452.0,0,1,0.333333,95,94
453.0,0,1,0.333333,95,94
454.0,0,0,0.0,95,95
455.0,0,0,0.0,95,95
456.0,0,0,0.0,95,95
457.0,0,0,0.0,95,95
458.0,0,0,0.0,95,95
459.0,0,0,0.0,95,95
460.0,0,0,0.0,95,95
461.0,0,0,0.0,95,95
462.0,0,0,0.0,95,95
463.0,0,0,0.0,95,95
464.0,0,0,0.0,95,95
465.0,0,0,0.0,95,95
466.0,0,0,0.0,95,95
467.0,0,0,0.0,95,95
468.0,0,0,0.0,95,95
469.0,0,0,0.0,95,95
470.0,0,0,0.0,95,95
471.0,0,0,0.0,95,95
472.0,0,1,0.333333,96,95
473.0,0,1,0.333333,96,95
474.0,0,1,0.333333,96,95
475.0,0,1,0.333333,96,95
476.0,0,0,0.0,96,96
477.0,0,0,0.0,97,97
478.0,0,0,0.0,97,97
479.0,0,0,0.0,97,97
480.0,0,0,0.0,97,97
480.0,0,0,0.0,97,97
